Date Close/Last Volume Open High Low 
03/08/2013 61.6743 97466769.0 61.4 62.2043 61.23 
03/07/2013 61.5117 116969895.0 60.6428 61.7157 60.1514 
03/06/2013 60.8088 114860374.0 62.0728 62.1786 60.6328 
03/05/2013 61.592 159227158.0 60.2114 62.17 60.1071 
03/04/2013 60.0071 144332343.0 61.1143 61.1714 59.8571 
03/01/2013 61.4957 137819681.0 62.5714 62.5971 61.4257 
02/28/2013 63.0571 80512484.0 63.4357 63.9814 63.0571 
02/27/2013 63.51 146554914.0 64.0614 64.6343 62.95 
02/26/2013 64.1386 125040618.0 63.4028 64.5057 62.5228 
02/25/2013 63.2571 92813518.0 64.8357 65.0171 63.2243 
02/22/2013 64.4014 82560265.0 64.1786 64.5143 63.8 
02/21/2013 63.7228 111563653.0 63.7143 64.1671 63.26 
02/20/2013 64.1214 118823076.0 65.3843 65.3843 64.1143 
02/19/2013 65.7128 108820003.0 65.8714 66.1043 64.8357 
02/15/2013 65.7371 97873819.0 66.9786 67.1657 65.7028 
02/14/2013 66.6557 88785717.0 66.36 67.3771 66.2886 
02/13/2013 66.7157 118682866.0 66.7443 67.6628 66.1743 
02/12/2013 66.8428 151743386.0 68.5014 68.9114 66.8206 
02/11/2013 68.5614 128206578.0 68.0714 69.2771 67.6071 
02/08/2013 67.8543 158143417.0 67.7143 68.4014 66.8928 
02/07/2013 66.8886 175627813.0 66.1786 67.1428 64.8743 
02/06/2013 65.3357 148003914.0 65.21 66.6428 64.6543 
02/05/2013 65.4063 142959083.0 63.4357 65.6771 63.1743 
02/04/2013 63.188 119044766.0 64.8443 65.1343 63.1428 
02/01/2013 64.8028 134704470.0 65.5871 65.64 64.05 
01/31/2013 65.07 79445474.0 65.2828 65.6114 64.9971 
01/30/2013 65.2614 104140851.0 65.2857 66.0857 64.9286 
01/29/2013 65.4671 142486933.0 65.5 65.7428 64.5886 
01/28/2013 64.2614 195771859.0 62.5464 64.7443 62.2657 
01/25/2013 62.84 301617420.0 64.5271 65.1757 62.1428 
01/24/2013 64.3571 364459099.0 65.7143 66.5328 64.3214 
01/23/2013 73.4293 191090117.0 72.6871 73.57 72.11 
01/22/2013 72.11 114745924.0 72.08 72.5543 70.9471 
01/18/2013 71.4285 116987465.0 71.2166 71.7457 70.9143 
01/17/2013 71.8114 112900444.0 72.9014 72.9643 71.7185 
01/16/2013 72.2985 172393952.0 70.6628 72.7771 70.3571 
01/15/2013 69.4171 217802615.0 71.1857 71.2843 69.0543 
01/14/2013 71.6785 183021145.0 71.8114 72.5 71.2157 
01/11/2013 74.3285 87569116.0 74.4285 75.0457 74.1457 
01/10/2013 74.7871 149986665.0 75.5071 75.5314 73.6457 
01/09/2013 73.8714 101748741.0 74.6428 75.0007 73.7128 
01/08/2013 75.0443 114451364.0 75.6014 75.9843 74.4643 
01/07/2013 74.8428 120838376.0 74.5714 75.6143 73.6 
01/04/2013 75.2857 148374285.0 76.7093 76.9471 75.1183 
01/03/2013 77.4422 88054216.0 78.2685 78.5243 77.2857 
01/02/2013 78.4328 139906732.0 79.1171 79.2857 77.3757 
12/31/2012 76.0247 164519649.0 72.9328 76.4857 72.7143 
12/28/2012 72.7984 88117426.0 72.8985 73.4971 72.5885 
12/27/2012 73.58 113575314.0 73.3628 73.75 72.0943 
12/26/2012 73.2856 75475003.0 74.1428 74.2085 73.0171 
12/24/2012 74.3097 43936990.0 74.3357 74.8928 74.1014 
12/21/2012 74.19 148609695.0 73.21 74.2385 72.8914 
12/20/2012 74.5329 120153986.0 75.7143 75.7428 74.1257 
12/19/2012 75.1871 112061074.0 75.9243 76.2428 75.0714 
12/18/2012 76.2714 156143657.0 75.0 76.4143 74.3214 
12/17/2012 74.1185 189181917.0 72.7043 74.2857 71.6043 
12/14/2012 72.8277 252115436.0 73.5357 74.0188 72.2257 
12/13/2012 75.67 155971877.0 75.8785 76.8057 75.1143 
12/12/2012 77.0 121630216.0 78.2528 78.2857 76.61 
12/11/2012 77.3411 147820794.0 77.11 78.5085 76.7671 
12/10/2012 75.6887 157477787.0 75.0 76.93 74.5114 
12/07/2012 76.1785 196603459.0 79.0571 79.3143 75.7143 
12/06/2012 78.1778 294065958.0 75.5628 79.0443 74.09 
12/05/2012 76.9703 259803118.0 81.2728 81.3214 76.9671 
12/04/2012 82.2636 138712182.0 83.1143 83.1143 81.7328 
12/03/2012 83.7414 90911547.0 84.8071 84.9414 83.6428 
11/30/2012 83.6114 97622309.0 83.8271 84.0571 83.24 
11/29/2012 84.1943 128394879.0 84.3164 84.8928 83.6071 
11/28/2012 83.2771 130112749.0 82.4671 83.6857 81.7514 
11/27/2012 83.54 133099650.0 84.2214 84.3457 82.8714 
11/26/2012 84.2185 157238387.0 82.2714 84.2857 81.9585 
11/23/2012 81.6428 68206599.0 81.0243 81.7143 80.3714 
11/21/2012 80.2428 93231278.0 80.6071 81.0528 79.5143 
11/20/2012 80.1305 160537558.0 81.7014 81.7071 79.2257 
11/19/2012 80.8185 205441312.0 77.2443 81.0714 77.1257 
11/16/2012 75.3825 316194785.0 75.0285 75.7143 72.25 
11/15/2012 75.0885 197157859.0 76.79 77.0714 74.66 
11/14/2012 76.6971 119026076.0 77.9285 78.2071 76.5971 
11/13/2012 77.5568 133201920.0 76.9871 78.64 76.6228 
11/12/2012 77.5471 128801509.0 79.1643 79.2143 76.95 
11/09/2012 78.1514 232298080.0 77.2028 79.2685 76.2457 
11/08/2012 76.8214 263467059.0 80.09 80.3185 76.47 
11/07/2012 79.7145 198152419.0 81.9764 82.0771 79.3928 
11/06/2012 83.2642 93580438.0 84.3185 84.3914 82.87 
11/05/2012 83.5173 132221850.0 83.3593 83.9671 82.5143 
11/02/2012 82.4 149722555.0 85.1271 85.2785 82.1071 
11/01/2012 85.22 90287637.0 85.46 86.1428 84.8814 
10/31/2012 85.0457 127361118.0 84.9828 85.9943 83.9571 
10/26/2012 86.2857 254608276.0 87.0614 87.7143 84.4285 
10/25/2012 87.0768 159313328.0 88.5714 88.8571 86.5071 
10/24/2012 88.1185 139246492.0 88.7771 89.5071 87.2343 
10/23/2012 87.6222 176497913.0 90.1428 90.5571 87.3857 
10/22/2012 90.5757 136374671.0 87.4885 90.7685 87.2514 
10/19/2012 87.12 185618286.0 90.15 90.2528 87.0885 
10/18/2012 90.3771 119025656.0 91.37 91.7228 90.0 
10/17/2012 92.0876 97195099.0 92.6957 93.2557 92.0 
10/16/2012 92.8275 137208791.0 90.7671 92.9 90.1428 
10/15/2012 90.68 107948432.0 90.3357 90.7328 89.1214 
10/12/2012 89.9591 114883754.0 89.9371 90.7685 89.3285 
10/11/2012 89.7285 136341211.0 92.3571 92.4571 89.7285 
10/10/2012 91.5585 127322338.0 91.3914 92.14 91.0 
10/09/2012 90.8357 209390853.0 91.2357 91.4985 89.0785 
10/08/2012 91.1671 159189568.0 92.4114 92.5085 90.8728 
10/05/2012 93.2271 148189554.0 95.0285 95.1428 93.04 
10/04/2012 95.2571 92516018.0 95.8928 96.3214 95.0785 
10/03/2012 95.9214 105850532.0 94.98 95.98 94.6614 
10/02/2012 94.4728 156293037.0 94.5443 95.1928 92.95 
10/01/2012 94.1985 135694481.0 95.88 96.6785 93.7857 
09/28/2012 95.3007 133569490.0 96.9643 97.3014 95.25 
09/27/2012 97.3314 148037514.0 94.8985 97.4528 94.3357 
09/26/2012 95.0257 144088393.0 95.5343 96.0985 94.4571 
09/25/2012 96.22 129376629.0 98.3228 98.9685 96.1428 
09/24/2012 98.6843 159435968.0 98.1228 99.3028 97.5714 
09/21/2012 100.0135 142582763.0 100.3443 100.7243 99.9088 
09/20/2012 99.8143 83949835.0 99.88 100.0085 99.0885 
09/19/2012 100.3 81575714.0 100.0371 100.57 99.9385 
09/18/2012 100.2728 93139368.0 99.9828 100.3328 99.4885 
09/17/2012 99.9687 98918360.0 99.9071 99.9714 99.23 
09/14/2012 98.7543 149877325.0 98.565 99.5685 98.27 
09/13/2012 97.5685 149262095.0 96.7671 97.9285 96.3957 
09/12/2012 95.6843 177589913.0 95.2643 95.7 93.7143 
09/11/2012 94.37 125760918.0 95.0157 95.7285 93.7857 
09/10/2012 94.6771 121551956.0 97.2071 97.6128 94.5857 
09/07/2012 97.2057 82228185.0 96.8643 97.4971 96.5385 
09/06/2012 96.61 97738999.0 96.1671 96.8985 95.8285 
09/05/2012 95.7471 83949835.0 96.51 96.6214 95.6571 
09/04/2012 96.4243 91805028.0 95.1085 96.4485 94.9285 
08/31/2012 95.0343 84463495.0 95.3214 95.5143 93.8928 
08/30/2012 94.8383 75514273.0 95.8057 95.9363 94.6933 
08/29/2012 96.2094 50544551.0 96.4643 96.81 96.0857 
08/28/2012 96.4 66709096.0 96.4253 96.5857 95.8104 
08/27/2012 96.5257 106575802.0 97.1414 97.2671 96.22 
08/24/2012 94.746 107074132.0 94.2157 95.64 93.65 
08/23/2012 94.6614 104855271.0 95.1585 95.7 94.45 
08/22/2012 95.5528 140900172.0 93.4885 95.5714 92.5871 
08/21/2012 93.7231 202792581.0 95.8314 96.4114 92.9043 
08/20/2012 95.0214 152992536.0 92.8585 95.0214 92.8428 
08/17/2012 92.5871 110457373.0 91.4285 92.5985 91.2585 
08/16/2012 90.9057 63601368.0 90.1728 90.9657 90.0714 
08/15/2012 90.1185 64307325.0 90.1857 90.5714 89.6785 
08/14/2012 90.2414 84939075.0 90.2671 91.23 90.03 
08/13/2012 90.0 69562052.0 89.0557 90.0 89.0357 
08/10/2012 88.8143 48726623.0 88.3871 88.8228 88.3857 
08/09/2012 88.6757 55081834.0 88.2643 88.8185 88.2571 
08/08/2012 88.5514 60970746.0 88.4843 89.1257 88.1571 
08/07/2012 88.702 72558872.0 88.9671 89.2857 88.2914 
08/06/2012 88.9357 75488233.0 88.1843 89.2668 87.8943 
08/03/2012 87.9571 86083296.0 87.6614 88.2828 87.3657 
08/02/2012 86.8271 83023385.0 86.12 87.2414 85.75 
08/01/2012 86.6871 96002719.0 87.9864 88.0571 86.1428 
07/31/2012 87.2514 115373055.0 86.1757 87.3857 86.1028 
07/30/2012 85.0043 94626868.0 84.4171 85.6343 83.9743 
07/27/2012 83.5943 100956620.0 82.1443 83.69 81.6557 
07/26/2012 82.1257 101611050.0 82.8228 82.9143 81.48 
07/25/2012 82.1385 219211506.0 82.0657 82.9714 81.4285 
07/24/2012 85.8457 137351661.0 86.7685 87.0971 85.5014 
07/23/2012 86.2614 121642186.0 84.9143 86.5571 83.9585 
07/20/2012 86.3285 99227200.0 87.5757 87.7771 86.2428 
07/19/2012 87.76 108981913.0 87.3257 87.9071 86.5714 
07/18/2012 86.6085 62685509.0 86.6557 86.9057 86.2228 
07/17/2012 86.7057 73378782.0 87.2557 87.3571 86.1643 
07/16/2012 86.7014 75263813.0 86.4457 87.3743 86.4314 
07/13/2012 86.4243 77827633.0 86.1357 86.7414 85.7143 
07/12/2012 85.5571 106873442.0 85.7485 86.21 84.6685 
07/11/2012 86.3471 117068665.0 86.5885 86.8085 85.3171 
07/10/2012 86.8871 127763688.0 88.2814 88.5528 86.4728 
07/09/2012 87.6985 94701768.0 86.4714 87.7 86.3014 
07/06/2012 86.5543 104693151.0 86.7271 86.92 85.94 
07/05/2012 87.1343 120978516.0 85.7943 87.7628 85.6643 
07/03/2012 85.63 60428183.0 84.9828 85.7143 84.8571 
07/02/2012 84.6457 99806940.0 83.5328 84.7814 83.3714 
06/29/2012 83.4285 105131912.0 82.5714 83.4285 82.0357 
06/28/2012 81.2928 70572061.0 81.6671 82.0 80.8014 
06/27/2012 82.0714 50737114.0 82.1428 82.3914 81.7028 
06/26/2012 81.7178 69124972.0 81.6185 82.07 81.0471 
06/25/2012 81.5378 75963043.0 82.4714 82.8285 81.4814 
06/22/2012 83.1571 70792001.0 82.72 83.17 82.2028 
06/21/2012 82.5243 81511944.0 83.6343 84.0314 82.4914 
06/20/2012 83.6773 89706357.0 84.03 84.1785 82.9714 
06/19/2012 83.9157 90239127.0 83.3428 84.2857 83.3 
06/18/2012 83.6828 109922713.0 81.5657 83.9843 81.4814 
06/15/2012 82.0185 83596545.0 81.5714 82.0885 81.3643 
06/14/2012 81.6471 86325986.0 81.6057 81.9285 81.0371 
06/13/2012 81.7371 73380042.0 82.0743 82.64 81.4828 
06/12/2012 82.3085 108784723.0 82.0657 82.3743 80.9571 
06/11/2012 81.5957 147605824.0 83.96 84.0714 81.5185 
06/08/2012 82.9028 86587996.0 81.6571 82.9405 81.2857 
06/07/2012 81.6743 94916808.0 82.47 82.4743 81.5 
06/06/2012 81.6371 100135800.0 81.11 81.9785 80.7857 
06/05/2012 80.4043 96944429.0 80.1814 80.9243 79.7614 
06/04/2012 80.6128 138991972.0 80.2143 81.0714 78.3571 
06/01/2012 80.1414 130080689.0 81.3085 81.8071 80.0743 
05/31/2012 82.5328 122817347.0 82.9628 83.0714 81.6371 
05/30/2012 82.7385 132188320.0 81.3143 82.8557 80.9371 
05/29/2012 81.7528 94973228.0 81.5571 82.0 80.7585 
05/25/2012 80.3271 81958125.0 80.6557 80.8357 79.7817 
05/24/2012 80.76 123856147.0 82.2671 82.3571 80.1757 
05/23/2012 81.5085 145594164.0 79.6428 81.8285 79.0328 
05/22/2012 79.5671 173417772.0 81.3643 81.9828 78.94 
05/21/2012 80.1828 157250007.0 76.3571 80.22 76.2928 
05/18/2012 75.7685 182773345.0 76.28 77.63 74.5971 
05/17/2012 75.7314 178603164.0 77.9014 78.2143 75.7314 
05/16/2012 78.0107 139914782.0 79.15 79.5557 77.2914 
05/15/2012 79.0243 118859546.0 80.2071 80.46 78.8214 
05/14/2012 79.7457 87975396.0 80.3671 81.0728 79.6571 
05/11/2012 80.9585 99653570.0 80.7143 82.0671 80.6214 
05/10/2012 81.5028 83026395.0 82.0828 82.2685 81.2058 
05/09/2012 81.3114 120022806.0 80.5285 81.9968 80.1214 
05/08/2012 81.1685 124080357.0 81.3685 81.6428 79.8185 
05/07/2012 81.3543 114959564.0 80.2143 81.8243 80.1757 
05/04/2012 80.75 132304520.0 82.44 82.6228 80.7385 
05/03/2012 83.1171 97380669.0 84.3571 84.4857 82.9 
05/02/2012 83.7114 106750312.0 82.8914 83.9142 82.6943 
05/01/2012 83.1614 152492176.0 83.5571 85.2514 83.0328 
04/30/2012 83.4257 126321688.0 85.4 85.4857 83.2857 
04/27/2012 86.1428 101533910.0 86.4385 86.5971 85.7857 
04/26/2012 86.8143 133588810.0 87.7528 87.8128 86.0185 
04/25/2012 87.1428 225862488.0 87.9478 88.2857 86.5714 
04/24/2012 80.04 263552249.0 80.3728 81.0985 79.2857 
04/23/2012 81.6714 241398292.0 81.5157 82.3814 79.5171 
04/20/2012 81.8543 257480867.0 84.4828 84.9457 81.4885 
04/19/2012 83.92 208302982.0 85.7457 86.3903 83.5028 
04/18/2012 86.9057 238277411.0 87.6743 88.6071 86.1014 
04/17/2012 87.1 255328647.0 82.7057 87.1428 81.7014 
04/16/2012 82.8757 262356159.0 87.1514 87.1828 82.6071 
04/13/2012 86.4614 214640084.0 89.1585 89.2428 86.2157 
04/12/2012 88.9671 153188746.0 89.2857 90.19 88.6428 
04/11/2012 89.4571 173844142.0 90.8857 90.9814 89.0489 
04/10/2012 89.7771 221909237.0 91.4185 92.0 89.4285 
04/09/2012 90.89 149052655.0 89.4471 91.4057 89.3285 
04/05/2012 90.5257 159997578.0 89.5685 90.6657 89.0571 
04/04/2012 89.1871 142980433.0 89.1928 89.4085 88.1428 
04/03/2012 89.9028 208117692.0 89.6143 90.3157 88.93 
04/02/2012 88.3757 149091365.0 85.9757 88.3957 85.7685 
03/30/2012 85.65 182067395.0 86.9671 87.2228 85.42 
03/29/2012 87.1228 151111705.0 87.54 88.08 86.7471 
03/28/2012 88.2314 163667329.0 88.34 88.7785 87.1871 
03/27/2012 87.7828 151353625.0 86.5971 88.04 86.58 
03/26/2012 86.7114 148719035.0 85.6843 86.7357 85.0371 
03/23/2012 85.15 107403062.0 85.7843 85.9714 84.9144 
03/22/2012 85.62 155867437.0 85.3971 86.3571 85.0757 
03/21/2012 86.0714 160447118.0 86.1057 87.0928 85.9157 
03/20/2012 86.5657 203497481.0 85.6443 86.7 83.1428 
03/19/2012 85.8714 224435817.0 85.4814 85.9671 84.15 
03/16/2012 83.6528 206076492.0 83.5314 84.1714 82.5714 
03/15/2012 83.6514 289496777.0 85.6585 85.7157 82.65 
03/14/2012 84.2257 353599156.0 82.5785 84.96 82.2 
03/13/2012 81.1571 172173592.0 79.6485 81.1685 79.3928 
03/12/2012 78.8571 101001000.0 78.426 78.8571 78.1428 
03/09/2012 77.8814 104560151.0 77.7443 78.2485 77.5871 
03/08/2012 77.4271 128668929.0 76.3843 77.57 76.0171 
03/07/2012 75.8128 198964910.0 76.6857 76.8257 74.7571 
03/06/2012 75.7514 202211301.0 74.8085 76.2414 73.7458 
03/05/2012 76.1657 201797181.0 77.9171 78.2114 75.1428 
03/02/2012 77.8828 107544392.0 77.7485 78.1143 77.5028 
03/01/2012 77.7814 170563731.0 78.31 78.3157 76.9671 
02/29/2012 77.4914 237448891.0 77.3657 78.23 76.5285 
02/28/2012 76.4871 149434575.0 75.4228 76.4871 75.1214 
02/27/2012 75.1085 136457481.0 74.4728 75.5 73.7543 
02/24/2012 74.63 103715531.0 74.2385 74.7 74.0914 
02/23/2012 73.77 141721973.0 73.5828 73.9756 72.7857 
02/22/2012 73.2914 120564116.0 73.2971 73.6414 72.7243 
02/21/2012 73.55 150412545.0 72.4114 73.55 72.0171 
02/17/2012 71.7314 133666300.0 71.8728 72.5385 71.4714 
02/16/2012 71.7443 235805641.0 70.2143 72.1271 69.5186 
02/15/2012 71.0957 374517892.0 73.4657 75.1843 70.9843 
02/14/2012 72.78 114963904.0 72.0943 72.7943 71.7143 
02/13/2012 71.8 128970559.0 71.3614 71.9757 71.0128 
02/10/2012 70.4886 157587127.0 70.1371 71.0886 69.7928 
02/09/2012 70.4528 220416976.0 68.68 70.9643 68.6514 
02/08/2012 68.0971 101696381.0 67.2143 68.1128 67.1 
02/07/2012 66.9757 78941684.0 66.4643 67.1071 66.3687 
02/06/2012 66.2814 62225658.0 65.4828 66.4257 65.4573 
02/03/2012 65.6686 71618981.0 65.3286 65.7143 65.08 
02/02/2012 65.0171 46615058.0 65.1286 65.31 64.8543 
02/01/2012 65.17 67269418.0 65.4871 65.57 65.0786 
01/31/2012 65.2114 97874379.0 65.0843 65.4628 64.7243 
01/30/2012 64.7157 94626868.0 63.6728 64.8428 63.6271 
01/27/2012 63.8971 74902122.0 63.4771 64.0686 63.3957 
01/26/2012 63.5186 80913094.0 64.0514 64.1128 63.3057 
01/25/2012 63.8086 239249712.0 64.92 64.9214 63.39 
01/24/2012 60.0586 127725188.0 60.7286 60.7286 59.9357 
01/23/2012 61.0584 76162193.0 60.3814 61.2071 60.3286 
01/20/2012 60.0428 103061661.0 61.07 61.0714 59.9643 
01/19/2012 61.1071 65151043.0 61.45 61.6241 60.93 
01/18/2012 61.3014 68859875.0 60.9943 61.3528 60.9 
01/17/2012 60.6714 60589792.0 60.6 60.8557 60.4228 
01/13/2012 59.9728 56446393.0 59.9571 60.0643 59.8086 
01/12/2012 60.1986 53125179.0 60.3257 60.4143 59.8214 
01/11/2012 60.3643 53739093.0 60.3828 60.4071 59.9014 
01/10/2012 60.4628 64474443.0 60.8443 60.8571 60.2143 
01/09/2012 60.2471 98339110.0 60.7857 61.1071 60.1928 
01/06/2012 60.3428 79538994.0 59.9671 60.3928 59.8886 
01/05/2012 59.7186 67606475.0 59.2786 59.7928 58.9528 
01/04/2012 59.0628 64703000.0 58.5714 59.24 58.4686 
01/03/2012 58.7471 75476123.0 58.4857 58.9286 58.4286 
12/30/2011 57.8571 44900596.0 57.6443 58.04 57.6414 
12/29/2011 57.8743 53774275.0 57.6286 57.95 57.2157 
12/28/2011 57.52 57101943.0 58.1271 58.3214 57.3343 
12/27/2011 58.0757 66234181.0 57.5857 58.4414 57.5743 
12/23/2011 57.6186 67331438.0 57.0986 57.6557 57.0707 
12/22/2011 56.9357 50399476.0 56.7143 57.0186 56.5857 
12/21/2011 56.635 65476620.0 56.67 56.7571 56.0014 
12/20/2011 56.5643 84150665.0 55.3943 56.5857 55.3228 
12/19/2011 54.6014 58582206.0 54.6386 54.9786 54.3543 
12/16/2011 54.4314 105291372.0 54.3371 54.8786 54.2243 
12/15/2011 54.1343 64036768.0 54.7614 54.82 54.0443 
12/14/2011 54.3128 101456840.0 55.2428 55.34 53.9543 
12/13/2011 55.5443 84620155.0 56.1428 56.4857 55.3 
12/12/2011 55.9771 74755332.0 55.9543 56.2714 55.6357 
12/09/2011 56.2314 74176572.0 56.1214 56.2914 55.8614 
12/08/2011 55.8086 93960468.0 55.9214 56.5 55.7471 
12/07/2011 55.5843 76144063.0 55.7043 55.8486 55.2518 
12/06/2011 55.85 70841701.0 56.0728 56.3757 55.6257 
12/05/2011 56.1443 89257027.0 56.2128 56.63 55.7697 
12/02/2011 55.6714 94724238.0 55.69 56.2328 55.5114 
12/01/2011 55.4186 95857679.0 54.6486 55.5714 54.3928 
11/30/2011 54.6 101253000.0 54.47 54.6108 54.0428 
11/29/2011 53.3143 93871498.0 53.6914 54.1186 52.8857 
11/28/2011 53.7314 86538996.0 53.1928 53.8171 52.9043 
11/25/2011 51.9386 63689820.0 52.6314 53.0214 51.9028 
11/23/2011 52.4271 107011272.0 53.5014 53.6914 52.4114 
11/22/2011 53.7871 102201781.0 53.0028 53.99 52.9914 
11/21/2011 52.7157 111837844.0 52.9143 53.0971 52.2728 
11/18/2011 53.5628 92964578.0 54.1314 54.2843 53.5543 
11/17/2011 53.9157 119918436.0 54.8543 54.94 53.6428 
11/16/2011 54.9671 87102636.0 55.6071 55.8771 54.9028 
11/15/2011 55.5471 107614952.0 54.4 55.6428 54.2071 
11/14/2011 54.18 108182162.0 54.7886 55.0357 54.0286 
11/11/2011 54.9457 163319499.0 55.23 55.5286 54.3228 
11/10/2011 55.0314 186111226.0 56.7186 56.7443 54.5928 
11/09/2011 56.4686 139385792.0 56.71 57.27 56.3186 
11/08/2011 58.0328 99898290.0 57.4586 58.2857 57.3657 
11/07/2011 57.1043 67411392.0 57.13 57.1428 56.59 
11/04/2011 57.1771 75324993.0 57.4328 57.6343 57.0228 
11/03/2011 57.5814 110279293.0 57.01 57.6286 56.48 
11/02/2011 56.7728 81719705.0 57.1557 57.2057 56.4443 
11/01/2011 56.6443 132769740.0 56.7728 57.0714 56.1743 
10/31/2011 57.8257 96335779.0 57.4886 58.4757 57.2928 
10/28/2011 57.85 80540134.0 57.5714 58.05 57.5014 
10/27/2011 57.8128 123496347.0 58.2228 58.4286 57.4128 
10/26/2011 57.2286 113884784.0 57.3943 57.5071 56.1644 
10/25/2011 56.8243 107432952.0 57.8614 58.0786 56.7686 
10/24/2011 57.9671 125430938.0 56.5971 58.0714 56.4857 
10/21/2011 56.1243 154943506.0 56.8714 57.02 55.8214 
10/20/2011 56.4728 137224191.0 57.1428 57.1928 56.3157 
10/19/2011 56.9457 275674643.0 57.3357 58.3456 56.8286 
10/18/2011 60.32 213231124.0 60.2514 60.6867 59.4271 
10/17/2011 59.9986 171172941.0 60.2486 60.9571 59.42 
10/14/2011 60.2857 142922473.0 59.5471 60.2857 59.3243 
10/13/2011 58.3471 105774372.0 57.8543 58.3471 57.55 
10/12/2011 57.4557 155337537.0 58.1914 58.4643 57.1628 
10/11/2011 57.1843 151188005.0 56.0814 57.5971 55.9286 
10/10/2011 55.5443 110141043.0 54.1557 55.5443 54.03 
10/07/2011 52.8286 133849140.0 53.6828 53.9628 52.6413 
10/06/2011 53.91 202875671.0 53.3328 54.9686 53.1149 
10/05/2011 54.0357 196160359.0 52.5514 54.26 51.4714 
10/04/2011 53.2143 308080802.0 53.51 54.5428 50.6057 
10/03/2011 53.5143 166972660.0 54.3386 54.6628 53.3101 
09/30/2011 54.4743 136874891.0 55.3028 55.5557 54.4543 
09/29/2011 55.7957 162647149.0 57.4171 57.4586 55.1728 
09/28/2011 56.7157 107310242.0 57.17 57.6771 56.6443 
09/27/2011 57.0371 157716487.0 58.39 58.4643 56.8657 
09/26/2011 57.5957 203032191.0 57.1228 57.7114 55.9 
09/23/2011 57.7571 136487861.0 57.1828 58.1057 57.1214 
09/22/2011 57.4028 241788403.0 57.29 58.5457 56.6714 
09/21/2011 58.8771 150996555.0 59.9486 60.2271 58.8571 
09/20/2011 59.0643 193493638.0 59.3214 60.4086 58.7414 
09/19/2011 58.8043 205318042.0 56.7143 59.0328 56.4578 
09/16/2011 57.2143 173859192.0 56.5057 57.2147 56.4328 
09/15/2011 56.1371 103610951.0 55.9186 56.2371 55.7 
09/14/2011 55.6143 133540370.0 55.2886 56.03 55.1086 
09/13/2011 54.9457 110052633.0 54.5914 55.1728 54.3214 
09/12/2011 54.2771 116765635.0 53.2857 54.4114 53.1286 
09/09/2011 53.9257 141166172.0 54.8471 55.1428 53.5743 
09/08/2011 54.8771 103837961.0 54.6286 55.5157 54.6157 
09/07/2011 54.8471 87373746.0 55.08 55.0857 54.5714 
09/06/2011 54.2486 127132428.0 52.4814 54.3328 52.3543 
09/02/2011 53.4357 109691503.0 53.5343 54.0 53.1186 
09/01/2011 54.4328 85770886.0 55.1171 55.3343 54.3886 
08/31/2011 54.9757 130506429.0 55.7957 56.0114 54.5514 
08/30/2011 55.7128 104308921.0 55.4643 55.9771 55.1728 
08/29/2011 55.71 101134490.0 55.4543 55.9286 55.4286 
08/26/2011 54.7971 160158018.0 53.0243 54.8286 52.9715 
08/25/2011 53.3886 217625305.0 52.1543 53.6357 52.1428 
08/24/2011 53.74 146323144.0 53.3528 54.1371 52.9428 
08/23/2011 53.3714 163954819.0 51.4714 53.3771 51.0 
08/22/2011 50.92 133633050.0 52.0728 52.1257 50.7271 
08/19/2011 50.8614 193669478.0 51.7386 52.4286 50.8571 
08/18/2011 52.2928 212521674.0 52.9771 53.2357 51.6243 
08/17/2011 54.3486 110099393.0 54.6157 54.9314 54.0 
08/16/2011 54.3543 124617257.0 54.5028 54.7671 53.7228 
08/15/2011 54.7728 114931004.0 54.2328 54.9957 54.0128 
08/12/2011 53.8557 132123640.0 54.01 54.2343 53.4614 
08/11/2011 53.3857 185283336.0 52.9314 53.6357 52.1028 
08/10/2011 51.9557 219333726.0 53.0214 53.5214 51.7857 
08/09/2011 53.43 270036491.0 51.6143 53.5157 50.7143 
08/08/2011 50.4586 284991925.0 51.67 52.5386 50.4314 
08/05/2011 53.3743 300872480.0 54.3486 54.7857 51.7957 
08/04/2011 53.91 217337675.0 55.63 55.9028 53.9071 
08/03/2011 56.0814 184655855.0 55.8543 56.2214 54.6057 
08/02/2011 55.5586 159570018.0 56.8071 56.8428 55.4786 
08/01/2011 56.6786 152529696.0 56.8257 57.0714 56.0528 
07/29/2011 55.7828 157856347.0 55.3771 56.45 54.8571 
07/28/2011 55.9743 148241774.0 55.9457 56.7128 55.4471 
07/27/2011 56.0843 164365019.0 57.2271 57.52 56.0214 
07/26/2011 57.63 118968676.0 57.1428 57.7857 57.0971 
07/25/2011 56.9286 147129404.0 55.7643 57.1428 55.66 
07/22/2011 56.1857 128609149.0 55.4743 56.4357 55.3928 
07/21/2011 55.3271 131469069.0 55.2786 55.7228 54.8428 
07/20/2011 55.2714 234799250.0 56.5886 56.61 55.1428 
07/19/2011 53.8357 198837160.0 54.0 54.0928 53.3314 
07/18/2011 53.4 142687483.0 52.2043 53.5214 52.1828 
07/15/2011 52.1314 120737646.0 51.5957 52.1428 51.31 
07/14/2011 51.11 107130272.0 51.5728 51.6586 50.9057 
07/13/2011 51.1457 97557419.0 51.19 51.4286 50.9114 
07/12/2011 50.5357 112716764.0 50.5043 51.0971 49.8028 
07/11/2011 50.5714 110366513.0 50.9057 51.3957 50.4028 
